transaction_id,customer_id,customer_email,customer_country,product_category,product_name,unit_price,quantity,discount_applied,final_amount,payment_method,order_status,order_date,shipping_address
TRX-41948,0b1c9fa8-9b94-4168-abf4-0c654b05dd2b,,Indonesia,Toys,Profit-focused leadingedge orchestration,799.88,4,0.0,3199.52,PayPal,Refunded,2025-07-21 13:00:00,"2534 Jacob Cliff, New Jefferytown, AL 76553"
TRX-41949,d31ffa72-df41-4e3e-9116-3cdbf3cead70,drakeaaron@example.org,Central African Republic,Toys,Optional dynamic protocol,1485.82,5,1698.92,5730.18,Bank Transfer,Completed,2025-07-20 01:00:00,"778 Beth Grove Apt. 662, South Anthony, MS 46288"
TRX-41950,b37fd4b5-e251-472f-850c-9a1a8ca1f3d0,julie52@example.com,Israel,Books,Synergized content-based contingency,668.5,5,0.0,3342.5,Credit Card,Pending,2025-03-02 05:00:00,"83973 Paul Land, Dyerfort, TX 69442"
TRX-41951,d3380913-5631-41fd-9c74-5dd9f98e98a5,lucaspineda@example.org,Guyana,Books,Automated full-range infrastructure,563.21,5,745.63,2070.42,Credit Card,Refunded,2025-03-16 06:00:00,"260 Lee Brook Apt. 725, Samuelberg, MS 74477"
TRX-41952,ab957480-ac24-425b-a666-64e49b9393e4,kathy51@example.org,Guinea-Bissau,Home & Garden,Re-contextualized 24/7 knowledgebase,1370.52,3,741.4,3370.16,Bank Transfer,Completed,2025-07-09 05:00:00,"50275 Cummings Crest Suite 569, West Lindsay, VT 66515"
TRX-41953,170a1dd7-83a4-4d80-96b9-550b911e8020,bluna@example.org,Haiti,Home & Garden,Progressive systematic flexibility,1448.54,5,0.0,7242.7,Gift Card,Cancelled,2025-12-24 10:00:00,"USNS Hanna, FPO AE 84439"
TRX-41954,26856463-a00a-4026-be94-9cce5242c1c2,wjacobson@example.com,Saint Lucia,Electronics,Streamlined secondary initiative,581.63,2,0.0,1163.26,PayPal,Cancelled,2025-10-07 10:00:00,"3860 Robert Parkway Apt. 250, Amandaport, TN 16152"
TRX-41955,adf7080c-d9e8-41e9-87d4-56f96b2e6d02,barbaracrawford@example.com,Ireland,Electronics,Decentralized user-facing projection,960.37,4,0.0,3841.48,Credit Card,Cancelled,2025-12-22 15:00:00,"9410 Kenneth Shoals, Lake Lorishire, WA 76996"
TRX-41956,85f437fc-6520-4db6-b9c9-a29ba75a5d54,michealrodriguez@example.com,Guyana,Clothing,Enterprise-wide didactic time-frame,1273.13,4,0.0,5092.52,PayPal,Cancelled,2025-02-18 03:00:00,"1619 Wood Freeway, Troymouth, MD 16227"
TRX-41957,b2b77725-0f93-45a8-bf73-65da5dcc3acc,zhoward@example.org,Slovenia,Books,Object-based context-sensitive Internet solution,1200.25,4,146.54,4654.46,Credit Card,Refunded,2025-08-31 15:00:00,"068 Debra Flat, Mayfurt, WI 10566"
TRX-41958,13bd5562-0b70-4d9f-83e0-043e76d8fb12,rguerra@example.net,Samoa,Clothing,Programmable upward-trending data-warehouse,564.21,4,0.0,2256.84,Gift Card,Completed,2025-10-19 04:00:00,"30133 Rodriguez Prairie, Lake Katrina, ME 01527"
TRX-41959,13183a12-a2a3-4192-a158-a678c71748cd,kathryn67@example.net,Mauritius,Home & Garden,Seamless systemic adapter,628.6,5,0.0,3143.0,Gift Card,Cancelled,2025-01-06 05:00:00,"613 Patrick Forges, East Ryanberg, OH 08840"
TRX-41960,141d15dc-b060-4110-aac7-a1675bb3efd8,watsonevelyn@example.net,Fiji,Books,User-centric 6thgeneration concept,454.74,3,83.99,1280.23,Gift Card,Pending,2025-10-23 20:00:00,"544 Karen Bridge Suite 457, New Andrew, KY 14583"
TRX-41961,002cc51e-a465-48f8-adf6-213664e6c86d,andersonmatthew@example.org,Croatia,Books,Visionary value-added solution,1033.87,5,0.0,5169.35,Bank Transfer,Completed,2025-12-29 18:00:00,"32827 Parker Field Suite 289, North Ashleyberg, ND 22003"
TRX-41962,1b718ac7-9bdf-40ab-8d3f-85ddce6e792b,ycabrera@example.net,Anguilla,Clothing,Future-proofed 24/7 challenge,1074.85,3,0.0,3224.55,Bank Transfer,Cancelled,2025-01-19 19:00:00,"364 Jon Parkways Apt. 905, South Kimberlyfort, AL 58811"
TRX-41963,357e32a8-1c59-4508-bb9e-704fb92d50b1,jack78@example.com,Samoa,,Visionary disintermediate workforce,645.02,2,0.0,1290.04,Bank Transfer,Cancelled,2025-09-25 12:00:00,"978 Andrea Neck Suite 089, Schwartzfort, FM 82042"
TRX-41964,64dca864-cfcc-4c81-8498-1eb080a3bb3a,robertalvarez@example.org,Bouvet Island (Bouvetoya),Books,Down-sized cohesive budgetary management,1395.44,3,0.0,4186.32,Bank Transfer,Pending,2025-10-13 12:00:00,"434 Boone Hill, Lake Beth, MP 71862"
TRX-41965,505e2981-849b-4b82-95a0-91aba4055a64,dharrison@example.org,Canada,Clothing,Operative value-added definition,661.75,1,138.3,523.45,Credit Card,Pending,2025-10-01 22:00:00,"708 Keith Fields Apt. 212, Jadeshire, DC 23288"
TRX-41966,47716f27-e7c1-4d56-a0ac-6bf477636cb2,chavezabigail@example.com,Croatia,Toys,Implemented system-worthy service-desk,1306.14,4,0.0,5224.56,Bank Transfer,Pending,2025-07-20 06:00:00,"216 William Forks, Port Mathewbury, VI 28100"
TRX-41967,d7a993a0-9ae0-483e-8baa-76dd37667fcf,ureid@example.com,Maldives,Sports,Secured actuating Graphical User Interface,1178.07,2,78.63,2277.51,PayPal,Completed,2025-06-12 00:00:00,"3900 Matthew Knolls, Piercefurt, LA 15637"
TRX-41968,f42ca50f-c2db-416c-a4a6-60d54d535390,lisawest@example.org,Northern Mariana Islands,Home & Garden,Progressive mobile open architecture,7.78,4,0.0,31.12,PayPal,Pending,2025-06-01 07:00:00,"USCGC Wilson, FPO AP 95969"
TRX-41969,bf6eff45-d5bf-4b2c-b50e-8e783b7d274b,kclay@example.com,Lesotho,Sports,Horizontal secondary website,1059.06,1,228.12,830.94,Credit Card,Refunded,2025-06-03 01:00:00,"798 Martinez Stravenue Suite 549, Alexandermouth, VA 97841"
TRX-41970,953d652d-77cc-4ba9-b4f0-d0d24e2421aa,prestonvictoria@example.org,Saint Kitts and Nevis,Clothing,Right-sized stable matrix,697.15,2,0.0,1394.3,Credit Card,Cancelled,2025-03-07 21:00:00,"634 Osborn Walk, New Lindsey, VI 53206"
TRX-41971,aa7766b2-ac7f-4f07-a93c-b8999c51677e,crystalrivera@example.com,Guam,Toys,Profound reciprocal parallelism,1127.08,2,0.0,2254.16,Credit Card,Refunded,2025-06-22 18:00:00,"511 Dunn Fields Apt. 134, Ramseyville, MA 03663"
TRX-41972,53bbfa6b-5c1c-44af-aae7-b777ffc5c581,dlogan@example.net,Suriname,Clothing,Implemented holistic system engine,1351.99,2,0.0,2703.98,Credit Card,Completed,2025-03-26 06:00:00,"314 Pamela Estates, Brooketon, WI 14447"
TRX-41973,2f317176-2581-40da-adfb-30213bf1ee91,deanmichelle@example.com,Andorra,Books,Universal 24hour groupware,1421.34,2,124.82,2717.86,PayPal,Refunded,2025-05-06 18:00:00,"7330 Long Via Apt. 344, West Donald, SC 53706"
TRX-41974,0920f736-c43c-4821-bf80-934d66029f89,mary45@example.com,India,Clothing,Virtual zero tolerance flexibility,682.69,5,0.0,3413.45,Bank Transfer,Refunded,2025-03-13 06:00:00,"65710 Colton Square, New Elizabeth, MI 29867"
TRX-41975,6a862083-695f-481d-81e1-332c1c494c75,gary39@example.net,Saint Vincent and the Grenadines,Toys,Secured logistical Graphical User Interface,1123.22,3,1.36,3368.3,Gift Card,Cancelled,2025-08-30 23:00:00,"78576 Shane Motorway Suite 295, Jacquelineview, ID 98546"
TRX-41976,3ab05072-142f-462b-aeb4-19c0533a9ef5,pearsonjennifer@example.net,Niue,Clothing,Innovative heuristic paradigm,799.24,5,0.0,3996.2,Credit Card,Pending,2025-08-21 02:00:00,"40771 Mccarthy Tunnel, Port Natasha, WI 72570"
TRX-41977,dde12ae1-5ad8-4717-9340-2da8ded933d8,ramoscody@example.com,El Salvador,Electronics,Programmable non-volatile function,650.87,3,0.0,1952.61,Credit Card,Pending,2025-08-27 12:00:00,"71640 Gina Dam Apt. 363, Richardsfort, CT 96128"
TRX-41978,f6e9ddac-1b96-4077-8765-9fbd7fb67e0c,williamgallegos@example.org,India,Home & Garden,Business-focused radical framework,1138.96,5,332.72,5362.08,Credit Card,Refunded,2025-07-30 22:00:00,"861 Heather Villages, Santosport, PA 55324"
TRX-41979,7a4b9b49-0eeb-4ae9-86fd-56a11be986cc,olsonalicia@example.org,Tanzania,Books,Grass-roots leadingedge hub,189.29,4,0.0,757.16,Credit Card,Completed,2025-12-09 07:00:00,"Unit 0393 Box 9548, DPO AE 58322"
TRX-41980,faf00885-8aed-47b9-860a-f760ae7feb2c,qhicks@example.org,Panama,Electronics,Multi-layered value-added budgetary management,1198.01,2,0.0,2396.02,Credit Card,Cancelled,2025-04-25 20:00:00,"0013 Page Mountain Suite 872, Vasquezbury, MA 63465"
TRX-41981,bb7af8bc-e78f-4dfa-8f7d-85f3e2c5fc4f,juan92@example.com,Liechtenstein,Clothing,Up-sized dynamic hub,1119.56,1,0.0,1119.56,Credit Card,Cancelled,2025-04-04 18:00:00,"25099 Leonard Bypass Apt. 301, New Jasonton, AS 28849"
TRX-41982,d7e0740c-662a-485d-b1d5-00408579a948,merrittalexandra@example.net,United States Minor Outlying Islands,Books,Vision-oriented radical open system,1100.43,4,221.72,4180.0,PayPal,Pending,2025-03-31 02:00:00,"0562 Wells Wells Apt. 685, East John, WA 09473"
TRX-41983,5ba66e85-b933-4562-b3ef-e3dbab0dff82,njohnson@example.org,Isle of Man,Sports,Re-contextualized interactive paradigm,640.1,1,0.0,640.1,Bank Transfer,Completed,2025-07-14 06:00:00,"2939 David Forge Suite 999, Melissashire, VA 93329"
TRX-41984,e6ed2814-b846-4e5c-b2fa-21614391f4fb,pgarcia@example.com,Portugal,Books,Phased dedicated interface,627.01,1,0.0,627.01,PayPal,Cancelled,2025-10-24 09:00:00,"379 Thomas Roads Suite 853, New Markfort, MN 40315"
TRX-41985,c4679c4a-54f4-4d08-a8b7-18d4b37d57c8,kara75@example.net,Tonga,Clothing,Intuitive scalable challenge,1383.5,4,0.0,5534.0,Credit Card,Refunded,2025-03-28 09:00:00,"475 Ramirez Pike Suite 796, Wayneburgh, MH 31646"
TRX-41986,6e13c282-55c1-4040-9170-2eee562b6ca1,snydermichael@example.org,Faroe Islands,Home & Garden,Ameliorated optimizing hierarchy,1120.51,2,0.0,2241.02,Bank Transfer,Cancelled,2025-09-11 14:00:00,"83059 Cooke Streets Apt. 163, Ortizshire, OH 88814"
TRX-41987,39a92584-4ca2-4725-a463-529938c81eac,qharrison@example.net,South Africa,Clothing,Upgradable optimal leverage,1180.72,2,0.0,2361.44,PayPal,Completed,2025-04-22 13:00:00,"9238 Jackson Mountains, Lake Jessica, IN 27605"
TRX-41988,0a9633e1-cc0c-43dd-883c-f10ce92bb17c,parksalex@example.org,Montserrat,Toys,Persevering secondary encryption,1357.08,1,0.0,1357.08,Credit Card,Pending,2025-12-27 18:00:00,"47845 Gonzalez Corner, New Jessica, SD 31260"
TRX-41989,4f0fb8ad-4366-4646-a388-6a2ef4e279a7,millermeagan@example.org,Cape Verde,Books,Balanced background orchestration,384.58,5,0.0,1922.9,PayPal,Cancelled,2025-06-07 01:00:00,"871 Paul Union, New Bradley, TN 88172"
TRX-41990,b8ef9da6-8cf3-4d37-a510-93011ceb1766,melissacarlson@example.org,Suriname,Toys,Inverse analyzing parallelism,574.71,5,0.0,2873.55,Bank Transfer,Completed,2025-08-12 20:00:00,"833 Katie Spur, East Robert, SC 61690"
TRX-41991,c1c06bf3-f41e-4426-9e57-6721be128505,williamsderrick@example.net,Holy See (Vatican City State),Clothing,Secured homogeneous flexibility,927.17,4,0.0,3708.68,PayPal,Completed,2025-05-26 08:00:00,"26006 Cabrera Cove Suite 635, Kellershire, MP 29014"
TRX-41992,e87760f3-64bc-4d0c-93f1-337eae8eb7ee,steve36@example.org,Ghana,,Realigned analyzing project,1059.93,2,142.09,1977.77,PayPal,Cancelled,2025-05-12 20:00:00,"71589 Chad Mount Apt. 293, Port Bethton, HI 85211"
TRX-41993,1d2cb924-6c50-40f2-9018-c773f4ff1e04,smithkristin@example.org,United Arab Emirates,Clothing,Synchronized coherent hardware,325.43,3,242.29,734.0,Credit Card,Refunded,2025-07-25 11:00:00,"237 Johnson Islands Suite 404, Victoriaton, AK 51452"
TRX-41994,f710d13c-440e-4e0b-9bc9-df196cdc2c13,osbornsandra@example.org,Norway,,Organized intermediate success,104.2,4,78.37,338.43,PayPal,Pending,2025-07-27 10:00:00,"89353 Jeffrey Junctions Apt. 493, West Angelaview, VT 45750"
TRX-41995,1420218d-792e-4dd1-a6de-b242546071c5,jlamb@example.com,Burundi,Books,Organized cohesive artificial intelligence,233.75,4,0.0,935.0,PayPal,Pending,2025-06-01 18:00:00,"685 Ortega Union, Jeremiahport, IL 25459"
TRX-41996,3c3bf4d3-74b1-453a-8626-64be994d69a1,rgordon@example.com,Nicaragua,Sports,Synergized grid-enabled open system,558.32,2,0.0,1116.64,Gift Card,Completed,2025-02-14 05:00:00,"893 Austin Road Apt. 804, East Haroldburgh, WY 33418"
TRX-41997,44d36c55-4578-4cf9-b0fb-18c66302e9df,jonathan30@example.net,Cyprus,Clothing,Compatible incremental success,273.04,2,0.0,546.08,Bank Transfer,Cancelled,2025-10-09 19:00:00,"92201 Kristine Walk, Henrybury, WY 11171"
TRX-41998,936d7868-a728-4542-b0a9-16eaea888c17,jamieriley@example.org,Tokelau,Toys,Managed bi-directional frame,170.84,1,0.0,170.84,Bank Transfer,Pending,2025-05-19 14:00:00,"2142 Susan Parks, Port Isaiah, VA 49294"
TRX-41999,c09d048b-a6bd-4faf-90b2-b63c89936cfa,theresaking@example.net,Macao,Home & Garden,Open-architected non-volatile synergy,997.59,5,0.0,4987.95,PayPal,Refunded,2025-05-22 04:00:00,"859 Walters Vista Suite 652, Lawrenceborough, DC 52467"
TRX-42000,0af9cb7e-c003-493c-acb2-5f0c3dbe482b,lcunningham@example.org,Palau,Sports,Advanced heuristic hub,1390.01,1,0.0,1390.01,Bank Transfer,Refunded,2025-12-10 13:00:00,"17093 Barron Road, West Calvin, ME 60002"
TRX-42001,2ae51213-b5fb-4a5e-8b90-b6b412a53255,matthewphillips@example.com,Belarus,Books,Re-engineered empowering alliance,20.35,1,0.0,20.35,PayPal,Pending,2025-09-10 15:00:00,"81983 Shannon Glens, Mcculloughmouth, AR 05655"
TRX-42002,9d59680f-cdf6-43dc-975c-fe4b5b5dcae1,lauren77@example.org,Serbia,Clothing,Ameliorated transitional matrix,1002.18,3,0.0,3006.54,Bank Transfer,Cancelled,2025-04-10 07:00:00,"3289 Eric Forges, Bryanville, NC 32249"
TRX-42003,09df3e0d-3dd8-47ce-82b9-a25bfcfd3c5d,kelleyheidi@example.net,Vanuatu,Sports,Reverse-engineered tangible adapter,907.75,5,0.0,4538.75,PayPal,Pending,2025-04-10 03:00:00,"PSC 8275, Box 5510, APO AE 61706"
TRX-42004,4997d712-fe3a-4694-afe8-c279045598e1,trevorprice@example.org,Gibraltar,Books,Switchable 6thgeneration monitoring,1175.89,3,199.77,3327.9,Credit Card,Cancelled,2025-01-21 21:00:00,"406 Lorraine Islands Apt. 849, Jacksonberg, PW 99338"
TRX-42005,e18650cf-443d-4f6d-9cdc-32a48f6f10f2,miranda55@example.com,Nauru,Books,Future-proofed heuristic ability,727.66,3,430.43,1752.55,Gift Card,Cancelled,2025-05-13 02:00:00,"6338 Anderson Stream Suite 913, Port George, MD 06631"
TRX-42006,e74e0a74-ca24-49eb-863a-0aaf771af8d5,cindy04@example.net,Swaziland,Home & Garden,Devolved web-enabled toolset,1037.35,2,0.0,2074.7,Gift Card,Pending,2025-09-09 23:00:00,"199 Jonathan Orchard, Carlymouth, DC 44692"
TRX-42007,3159f066-dd00-4617-9460-895495496639,hannahmiller@example.net,Mayotte,Books,Intuitive incremental database,696.12,2,240.35,1151.89,Bank Transfer,Pending,2025-09-03 15:00:00,"92334 Jeffrey Radial Suite 834, Cartertown, WA 09893"
TRX-42008,8bb4237b-5719-46b9-83c5-3aa52736ae8f,kelleyjason@example.com,Austria,Clothing,Compatible heuristic productivity,913.51,1,0.0,913.51,Credit Card,Cancelled,2025-03-15 19:00:00,"817 Brown Mission Suite 308, Ethanton, WY 08871"
TRX-42009,a0a3d980-5e7d-418f-88b1-6552d67439bd,heidi50@example.net,Indonesia,Electronics,Diverse secondary Graphical User Interface,961.71,3,0.0,2885.13,Gift Card,Pending,2025-04-23 09:00:00,"4158 Lydia Fall Suite 823, North Christopherfort, GA 72997"
TRX-42010,e7270af2-6666-4a6f-8738-c6fa4af6c64e,rebecca99@example.com,Albania,Sports,Open-architected eco-centric monitoring,1409.83,4,1136.34,4502.98,Gift Card,Pending,2025-01-29 11:00:00,"5927 Linda Meadows Apt. 709, Jesseville, ND 00698"
TRX-42011,7ac76cde-a4b3-4cca-9983-bfdeb776fed5,davidmalone@example.com,Pitcairn Islands,Home & Garden,Seamless zero tolerance strategy,201.71,4,96.55,710.29,Credit Card,Cancelled,2025-11-21 14:00:00,"7160 Thomas Manors Suite 191, West Teresa, HI 77899"
TRX-42012,fd8f261a-7be9-432c-ad7e-9159fc125ad1,darrellsmith@example.net,Congo,Toys,Open-architected value-added core,751.06,3,0.0,2253.18,PayPal,Cancelled,2025-12-11 02:00:00,"406 Nathan Keys, North Melanie, WI 65478"
TRX-42013,c7a7f9c2-ba92-4c45-82b0-5a3e3acbb2d0,cindy10@example.org,Morocco,Toys,Proactive executive ability,778.19,3,0.0,2334.57,Credit Card,Completed,2025-05-15 22:00:00,"724 Nicole Villages Apt. 267, Shawnshire, NC 32250"
TRX-42014,fb52f3fb-a93c-4953-b246-ac35616a9ce1,srojas@example.com,Sao Tome and Principe,Home & Garden,Configurable clear-thinking forecast,1199.9,2,0.0,2399.8,Credit Card,Refunded,2025-01-24 14:00:00,"413 Brandon Canyon Suite 447, Graystad, KY 03641"
TRX-42015,0bda24c8-9801-4a78-aa0f-a7492b5a07ed,michaelrobertson@example.com,Anguilla,Clothing,Team-oriented mobile encoding,119.63,3,0.0,358.89,Bank Transfer,Completed,2025-05-20 12:00:00,"828 Marcus Springs Suite 348, Eduardoside, WI 48702"
TRX-42016,dc070b09-8173-454f-b12b-fcd4d6d44792,avilasamantha@example.org,Cote d'Ivoire,Toys,Expanded multi-state complexity,907.83,5,0.0,4539.15,Bank Transfer,Cancelled,2025-09-28 17:00:00,"65751 Lisa Lights, South Helenton, HI 30202"
TRX-42017,7fec0a0b-3284-4049-81fd-d7918fe30e5c,garygallagher@example.com,Kiribati,Sports,Cloned multi-tasking system engine,669.39,3,0.0,2008.17,Credit Card,Pending,2025-07-06 15:00:00,"77738 Emily Ridges Suite 716, Lake Troy, OK 42856"
TRX-42018,fbbbbfa9-2b94-453d-8592-157d7a85ac98,jenkinsdana@example.org,Luxembourg,Home & Garden,Implemented explicit utilization,1166.52,2,0.0,2333.04,Bank Transfer,Pending,2025-03-11 16:00:00,"715 Marcus Station Suite 218, Williamsview, MI 20114"
TRX-42019,03a608af-ca33-44a8-8f8d-2dd9a3890984,cynthiamartinez@example.net,Madagascar,Electronics,Centralized exuding open system,856.48,3,282.73,2286.71,Bank Transfer,Refunded,2025-10-24 06:00:00,"47004 Anderson Manors, West Thomas, PA 78388"
TRX-42020,67a5e99c-07df-4381-8904-4f63ce950169,sabrinabaker@example.net,Senegal,Books,Horizontal next generation focus group,417.53,2,0.0,835.06,Credit Card,Cancelled,2025-04-13 16:00:00,"04755 Tammy Shoal, Simpsonport, VA 51894"
TRX-42021,c1eed844-90cd-4bcd-8b9c-00c4fef43d9a,jesse14@example.org,United States of America,Clothing,Future-proofed cohesive structure,239.08,3,0.0,717.24,Credit Card,Cancelled,2025-02-03 13:00:00,"44931 Taylor Tunnel, Roberthaven, MT 53530"
TRX-42022,121d1496-7fab-46a3-9e14-dd9034a3ef8a,christine68@example.org,Lithuania,Sports,Virtual 4thgeneration open architecture,1252.37,4,333.0,4676.48,PayPal,Cancelled,2025-06-30 06:00:00,"72189 Rogers Tunnel Apt. 291, Dianestad, FL 26686"
TRX-42023,f5ab5748-1f30-42d0-bea1-7c879b79c434,usanford@example.net,Fiji,,Distributed methodical function,220.91,5,217.67,886.88,Credit Card,Refunded,2025-07-20 13:00:00,"2186 Francis Falls Apt. 996, Stevenmouth, DC 83094"
TRX-42024,6498577f-1e8f-43fc-bbf3-4ac592929dcd,graydeanna@example.com,Marshall Islands,Toys,Re-contextualized fresh-thinking projection,1029.07,1,0.0,1029.07,PayPal,Refunded,2025-02-24 21:00:00,"891 Perez Wall Suite 902, Lake Wanda, OR 69548"
TRX-42025,ed89931d-7db6-4994-aee8-eb28ca6268f9,bbarry@example.net,Somalia,Home & Garden,Realigned incremental infrastructure,1217.03,2,0.0,2434.06,Bank Transfer,Completed,2025-03-30 07:00:00,"889 Kevin Orchard, New Kennethfort, AL 69650"
TRX-42026,6db8f435-edd9-401a-a31b-98adc4668f3b,natalie53@example.net,Holy See (Vatican City State),Home & Garden,Progressive 4thgeneration data-warehouse,1384.4,5,2013.8,4908.2,Bank Transfer,Pending,2025-11-07 21:00:00,"6094 Crystal Lights, Christopherburgh, AK 55606"
TRX-42027,c6380c9a-67de-4b0a-ab8b-4106aba2bcd1,powerssteven@example.org,Sudan,Clothing,Upgradable 24hour attitude,1322.49,1,282.34,1040.15,Bank Transfer,Cancelled,2025-12-28 15:00:00,"610 Michael Way, Adamborough, FL 58555"
TRX-42028,bbbbccee-6dd8-4e5e-808e-0816324b39d1,thorntonpam@example.net,United States Virgin Islands,Books,Synchronized systemic system engine,187.61,1,1.78,185.83,Credit Card,Refunded,2025-09-01 21:00:00,"32775 Craig Mountain, Belindafort, TX 02328"
TRX-42029,29dc0cea-6d1c-4936-ad51-a29cb8993409,isingleton@example.com,Iraq,Home & Garden,Universal regional protocol,929.43,3,0.0,2788.29,Bank Transfer,Cancelled,2025-01-31 08:00:00,"Unit 1013 Box 3964, DPO AE 09522"
TRX-42030,9004a1cf-80b3-4f00-a706-5f910ea37c85,angela19@example.org,Lesotho,Home & Garden,Ergonomic multimedia initiative,548.95,2,33.74,1064.16,Bank Transfer,Pending,2025-07-11 18:00:00,"Unit 2078 Box 7536, DPO AP 15869"
TRX-42031,40588cc2-636a-40a1-bb30-586ad1a803e3,freemanmark@example.com,Paraguay,Electronics,Polarized zero tolerance focus group,1275.14,2,0.0,2550.28,PayPal,Cancelled,2025-06-29 01:00:00,"5590 Christopher Ridge, East Kevinside, NM 70119"
TRX-42032,654837f3-8851-4bfc-8622-0f97b5483039,dsanford@example.net,Serbia,Toys,Organized intangible knowledgebase,754.93,3,0.0,2264.79,Gift Card,Completed,2025-01-28 18:00:00,"Unit 3263 Box 3938, DPO AA 73425"
TRX-42033,00d87ce1-8ef6-4804-bf01-1359498b8c7e,boyerandrew@example.com,Kiribati,Electronics,Proactive impactful Graphical User Interface,8.45,4,6.6,27.2,Gift Card,Completed,2025-08-23 09:00:00,"05721 Willis Lock, Port Manuel, NV 74385"
TRX-42034,ca292b67-1c4c-44b2-8d3f-2be92df4b70f,lindseyrichards@example.com,Finland,Toys,Extended bandwidth-monitored focus group,645.92,2,0.0,1291.84,Bank Transfer,Refunded,2025-04-18 04:00:00,"5135 Alvarado Parks, North Michaelberg, FM 97657"
TRX-42035,9aa208c2-e1a5-41ec-8a7e-28d19a3b2fb0,reevesmonica@example.com,Saint Kitts and Nevis,Sports,Configurable reciprocal knowledge user,1012.04,2,0.0,2024.08,Gift Card,Cancelled,2025-07-14 23:00:00,"4421 Allen Fall, Port Craig, VI 36522"
TRX-42036,7ff72c6c-505b-4c3a-bd18-73c39867ef63,carrolltanner@example.net,Russian Federation,Electronics,Total composite strategy,749.73,4,0.0,2998.92,Credit Card,Cancelled,2025-01-19 19:00:00,"5951 Hopkins Island, Jasonville, UT 45955"
TRX-42037,68cfd7ae-43f1-4e8a-a76f-978589935068,louis66@example.org,Sri Lanka,Electronics,Enhanced reciprocal ability,50.88,5,0.0,254.4,Gift Card,Pending,2025-12-25 08:00:00,"7963 Chaney Park Apt. 639, Watsonfurt, VA 16181"
